id,event_datetime,duration,title,state,created_by_profile_id,price_per_person,city,created_at,event_type,area_code,uuid,total_paid,event_date,event_time,reservations_total,reservations_accepted_total,reservations_rejected_total,reservations_pending_total,guests_total,guests_accepted,guests_rejected,guests_pending,monetization_calculation,community_dinner
2584,,10800,Berkeley Shabbat dinner!,published,,,,21:01.3,private,SF,6e93a5b5-dbaf-4db7-a260-5b2973a38ca7,0,10/7/2016,19:00:00,7,7,0,0,8,8,0,0,t,f
2588,,14400,Yo Semite Chabbat,published,,,,57:32.2,manual_approval,SF,c0ab9f43-71eb-4ec4-9069-1e5cac84a040,0,10/7/2016,19:00:00,7,5,1,1,11,8,2,1,t,f
2526,,7200,A Welcome Mike Shanahan to New York Shabbat,published,,,,05:00.6,private,NY,de7fe0fd-c8a5-445a-aa7f-1b669d9cd39d,0,9/30/2016,19:00:00,4,4,0,0,9,9,0,0,t,f
3185,,7200,Shabbat Dinner @ Lev Family,published,,,,23:30.7,manual_approval,NY,9095d268-94c9-4e42-aa99-59de18fa1790,0,11/11/2016,19:30:00,0,0,0,0,0,0,0,0,t,f
2585,,7200,Shabbat Shalom,published,,,,32:54.0,private,NY,2d245081-9281-4a06-851e-fcc700bfd995,0,9/30/2016,19:00:00,8,8,0,0,8,8,0,0,t,f
2726,,7200,"Healthy, Holy, Vegan Shabbat",published,,,,43:26.6,private,OTHER,073ec175-a098-4cb2-a24d-c7de63a699d6,0,11/4/2016,19:00:00,2,0,0,2,2,0,0,2,t,f
2300,,10800,Fall Foods Shabbat,published,10745,,,06:47.6,private,OTHER,a1409fd9-5133-4a19-b60c-7857ca79ac37,0,9/30/2016,20:00:00,5,5,0,0,7,7,0,0,t,f
2528,,12600,Old friends. Good  times.,published,,,,00:21.8,private,CHICAGO,9501d178-6ab2-4801-a50e-8556b319c4e0,0,10/7/2016,19:30:00,4,4,0,0,5,5,0,0,t,f
2778,,77400,Pink Shabbat,published,,,,25:08.4,private,CHICAGO,337ac6f5-f61c-41d3-84ea-8a92e2e4c2ba,0,10/14/2016,19:30:00,5,0,0,5,5,0,0,5,t,f
2522,,62460,Star Wars Shabbat,published,,,,03:27.1,private,NY,ea8e673f-f93f-41d1-9852-82fb33f8f3a4,0,9/30/2016,18:39:00,4,4,0,0,6,6,0,0,t,f
2893,,7200,Shabbat Sukkot,published,,,,45:15.0,private,NY,500083cc-3475-4d82-9c00-da785b153c43,0,10/21/2016,19:00:00,2,0,0,2,3,0,0,3,t,f
2894,,7200,Hiatus Friday,published,,,,02:08.5,private,NY,99a8105c-0323-4fa3-a097-a383fdefe06f,0,10/21/2016,19:00:00,1,0,0,1,2,0,0,2,t,f
3171,,7200,November Spruce Street,published,,,,09:45.3,private,OTHER,0434330f-bdc5-4852-b4fa-ee079a9d0c2a,0,11/11/2016,19:00:00,3,3,0,0,3,3,0,0,t,f
2892,,7200,Succot Shabbat Dinner,published,,,,36:53.7,public,OTHER,aafe3638-6e44-4c16-8aa0-86f380624582,0,10/21/2016,20:00:00,2,2,0,0,6,6,0,0,t,f
3654,,7200,Hannukah Shabbat,published,,,,07:51.8,public,OTHER,1776b05c-0bd2-4c63-916d-00a4b31635e0,0,12/9/2016,19:00:00,1,1,0,0,10,10,0,0,t,f
3437,,7200,Meditation Nosh:pitality,published,,,,36:55.0,public,CHICAGO,2995afdd-1e91-4b9b-922e-89c19acdbe3c,0,12/1/2016,19:00:00,14,14,0,0,14,14,0,0,t,f
2592,,12600,Beyond Shabbat!,published,,,,07:40.3,manual_approval,NY,717ce4ac-6600-4244-b7e0-e1e45088411f,0,9/30/2016,20:30:00,10,5,0,5,17,7,0,10,t,f
2333,,12600,LGBTQ+ Shabbat,published,5508,,,56:48.1,manual_approval,SF,a3e7923a-4c73-4831-b025-7516b6ddbf08,0,9/30/2016,20:00:00,11,10,0,1,11,10,0,1,t,f
3193,,10800,Hannah's 1st One Table Hosting!,published,,,,04:09.0,manual_approval,NY,2ce3fa93-8cbd-4574-9d92-72cd6e9f3e0c,0,11/11/2016,18:00:00,8,8,0,0,9,9,0,0,t,f
4882,,75600,March 3rd  Feast,published,,,,42:22.5,private,NY,2821286c-fa96-4a53-a914-3d2f82cccdc3,0,3/3/2017,19:00:00,3,0,0,3,3,0,0,3,t,f
3704,,10800,Jonathan's Birthday Shabbat,published,,,,05:51.4,private,Colorado,21e6e747-c4e7-4518-94c5-edd9120f9a76,0,12/30/2016,19:00:00,4,4,0,0,7,7,0,0,t,f
2595,,18000,Trybe Shabbat,published,,,,35:27.4,private,NY,301b0651-0042-4f86-a74d-78c500ec94a3,0,11/4/2016,20:00:00,0,0,0,0,0,0,0,0,t,f
2596,,5400,Blossoming Shabbat,published,,,,45:36.1,private,OTHER,d7ec8e50-2dea-4dd2-81dd-27014aa30305,0,9/30/2016,19:30:00,5,5,0,0,9,9,0,0,t,f
2891,,7200,Shabbat Shalom 6C,published,,,,31:51.3,private,NY,8347355e-2485-4418-adc7-8c3b7a9a1ad2,0,10/21/2016,19:00:00,8,8,0,0,12,12,0,0,t,f
2890,,10800,Ari's Sukkah Soiree,draft,,,,53:46.6,private,NY,da931b9e-89e1-460d-9184-3cd2d2892f31,0,10/21/2016,19:30:00,0,0,0,0,0,0,0,0,t,f
3242,,7200,Shabbat on Sutter,published,,,,05:23.5,private,SF,f6199bc9-90f9-48ab-957f-cbc5da63fa90,0,11/11/2016,19:00:00,0,0,0,0,0,0,0,0,t,f
2379,,12600,Shabbat Birthday Potluck Dinner,published,6703,,,39:56.9,private,NY,a248efef-5ecd-472b-895d-50c1300c339e,0,9/30/2016,18:30:00,14,14,0,0,15,15,0,0,t,f
2593,,14400,JP Shabbat Dinner,published,,,,44:01.0,manual_approval,OTHER,801726f5-6866-48fd-afac-462f985e4c71,0,9/30/2016,19:00:00,2,2,0,0,2,2,0,0,t,f
2602,,9900,Big Dinner in Little Apartment,published,,,,03:37.7,private,NY,332ea39a-1867-4c74-b687-84671b085016,0,9/30/2016,19:00:00,7,6,0,1,7,6,0,1,t,f
2594,,10800,Trybe Shabbat,published,,,,31:44.9,private,OTHER,c1c64afd-a51f-46e5-95a2-f15615ca4ceb,0,10/28/2016,20:00:00,0,0,0,0,0,0,0,0,t,f
4065,,10800,Julie + Jason's First Hosted Shabbat,published,,,,31:59.0,private,NY,8484b351-9f90-4670-9331-464959d3e6db,0,1/27/2017,19:00:00,5,5,0,0,6,6,0,0,t,f
2923,,14400,Shabbat Across Ramah,published,,,,19:11.3,private,OTHER,8e512b7f-dacb-4c9d-b231-e58ab20da979,0,11/18/2016,19:00:00,10,10,0,0,12,12,0,0,t,f
2598,,7200,Holiday Season Shabbat,published,,,,56:44.3,private,OTHER,e9a25181-6324-4c5f-ae69-14a584ed9c24,0,10/7/2016,19:00:00,2,2,0,0,8,8,0,0,t,f
3266,,12600,Friendsgiving Shabbat Dinner,published,,,,40:09.4,manual_approval,OTHER,b590a0a3-c0c1-4da2-aa87-29b522d3c06d,0,11/25/2016,18:30:00,4,4,0,0,4,4,0,0,t,f
2600,,3600,Danny's Dinner,published,,,,21:44.8,private,NY,2c818033-6249-4119-a27c-af3d89f16c42,0,9/30/2016,20:00:00,3,0,0,3,3,0,0,3,t,f
2550,,9000,Hardly Strictly Bluegrass Shabbat Dinner,published,,,,13:09.8,manual_approval,SF,672dac26-169a-4fcf-a5c1-1e2cece3eda7,0,9/30/2016,17:30:00,7,7,0,0,9,9,0,0,t,f
2599,,14400,Shabbat dinner,published,,,,13:36.6,manual_approval,SF,f27a4690-923a-457b-8fcb-a5d5a4b2655a,0,9/30/2016,19:30:00,9,8,0,1,12,10,0,2,t,f
3265,,7200,Or Zarua La'tzadik,published,,,,48:07.6,private,NY,1adaecd7-204d-46a5-a4bd-49db8fbe8098,0,11/18/2016,19:30:00,5,5,0,0,8,8,0,0,t,f
3336,,7200,Shabbat!!,published,,,,58:34.5,private,NY,b08b126f-93df-4d9f-887a-30a544fafdfa,0,11/18/2016,20:00:00,5,5,0,0,5,5,0,0,t,f
3435,,11700,Technology Shabbat Dinner,draft,,4000,,04:54.6,private,NY,c5694a57-3594-4a5f-a977-630e2cc909dd,0,1/6/2017,18:45:00,0,0,0,0,0,0,0,0,t,f
2432,,8100,"Food, Friends, Fun",published,,,,40:13.3,private,CHICAGO,115b75ec-521d-4d54-83f1-baa242c64305,0,9/30/2016,18:45:00,2,2,0,0,4,4,0,0,t,f
2604,,7200,Excel Board Shabbat,published,,,,43:13.6,private,NY,8a3be9cb-c5be-4313-b0f2-5571e37ebdd1,0,10/7/2016,20:00:00,12,12,0,0,12,12,0,0,t,f
2352,,10800,Rak Shalom Shabbat Dinner,published,4944,,,36:50.3,private,NY,900eb057-e303-411a-bf82-4b96897d5dc1,0,10/7/2016,20:00:00,10,10,0,0,13,13,0,0,t,f
2607,,12600,Sukkot Celebration,published,,1800,,25:40.9,private,NY,e7f0cc68-b029-45f0-8a4a-d74d401d9822,16200,10/21/2016,19:00:00,8,8,0,0,10,10,0,0,t,f
2608,,10800,Shabbat for Racial Justice with Rina and Mirit!,published,,,,58:48.6,manual_approval,OTHER,7ef530e8-afc5-439c-a555-24f478d09d90,0,10/21/2016,19:30:00,0,0,0,0,0,0,0,0,t,f
2844,,10800,Shapiro Sukkoth Shabbat,published,,,,57:39.4,private,NY,d6743439-20d8-49fe-bb79-a7f5342a72b3,0,10/21/2016,19:30:00,3,3,0,0,3,3,0,0,t,f
2609,,7200,Shabbat at earps?,published,,,,14:01.4,private,SF,c1cc5a7b-ca1f-4848-af0e-e61b8a620c25,0,9/30/2016,20:00:00,1,0,0,1,1,0,0,1,t,f
2845,,3600,Shabs 4 Leah,published,,,,09:56.5,private,OTHER,e94a59e1-b2a9-46e6-9da5-759abd6128fb,0,10/21/2016,20:00:00,1,1,0,0,4,4,0,0,t,f
4952,,14400,Nat Hays & Eric Reiner host a REALITY Shabbat Dinner,published,,,,05:10.6,private,NY,76a24ab2-ccf9-4492-aedd-326c31e89ef3,0,3/3/2017,20:00:00,1,0,0,1,2,0,0,2,t,f
2605,,10800,Democracy Matters Dinner,published,,,,50:53.6,private,SF,d9c5ace9-7e37-4eec-8fed-96d347da569c,0,11/4/2016,19:00:00,4,3,0,1,7,6,0,1,t,f
3142,,7200,Cluster Dinner #2,published,,,,55:49.9,private,DC,4669548b-abdd-4035-8ac4-f5147bc96322,0,11/11/2016,19:00:00,1,1,0,0,1,1,0,0,t,f
2153,,7200,Picklin' on EKAR Farm,published,4371,500,,58:27.9,manual_approval,Colorado,ea1379c2-3bf4-4355-bf20-a806ad0dfef5,7000,9/28/2016,18:00:00,14,14,0,0,14,14,0,0,t,f
3339,,14400,Stritch Shabbat Potluck Dinner,draft,,,,02:31.4,private,CHICAGO,337b5752-4e0d-4796-b5e0-16611023105e,0,12/2/2016,18:00:00,0,0,0,0,0,0,0,0,t,f
2613,,15600,#FirstFriday,published,,,,28:40.9,public,OTHER,aab387da-47c5-46ca-9d16-c327c0e0180d,0,10/7/2016,18:40:00,2,2,0,0,2,2,0,0,t,f
2614,,14400,Shabbat & Oneg,published,,,,08:41.9,private,OTHER,d78ef8e6-7b20-42a4-87e5-b285c7708ae9,0,10/7/2016,19:00:00,7,7,0,0,8,8,0,0,t,f
1875,,10800,Shabbat Delivery!,published,9101,,,33:07.5,private,OTHER,cb191b6e-baa2-4f9d-8fd7-17daf71cfc12,0,10/14/2016,18:00:00,2,2,0,0,2,2,0,0,t,f
2907,,14400,Halloween,published,,,,45:09.5,manual_approval,OTHER,f1663fb6-9d0a-472a-9b07-6a026aba0b52,0,10/28/2016,20:00:00,6,4,0,2,17,13,0,4,t,f
3431,,11700,Modim Shabbat Dinner,published,,,,30:19.0,manual_approval,NY,b3091563-3ee9-4a8d-b4ed-e79c6df895bd,1000,11/25/2016,18:15:00,8,8,0,0,8,8,0,0,t,f
4217,,10800,LGBTQ Multicultural Shabbat Dinner,published,,,,38:23.6,private,NY,b89c512d-30a0-4772-998c-97f7634c5d3c,0,2/17/2017,19:30:00,25,25,0,0,30,30,0,0,t,f
3188,,61200,Kweenz Shabbat,published,,,,05:19.6,private,NY,a7160958-ed01-433e-afb6-3820e7680bc0,0,11/11/2016,19:00:00,1,0,0,1,1,0,0,1,t,f
3866,,7200,First Shabbat of 2017,published,,,,17:44.3,private,CHICAGO,11d7e44c-91ce-4cdf-9179-fac3e319e9b0,0,1/6/2017,19:00:00,4,2,0,2,4,2,0,2,t,f
4134,,15300,INNauguration Shabbat,published,,,,08:00.5,manual_approval,DC,12ceb1c4-ffcc-48ef-b8d3-3446d3054f3d,0,1/20/2017,17:00:00,14,14,0,0,15,15,0,0,t,f
2616,,25206,test,draft,,,,07:29.9,private,NY,a61c04a3-4369-4364-965d-f3b2b68928d6,0,9/30/2016,14:00:00,0,0,0,0,0,0,0,0,t,f
2617,,7200,Atlanta Dinner Time,published,,,,39:52.1,public,OTHER,2c31848c-fca8-4b84-99e2-0376c4ed88aa,0,9/30/2016,19:00:00,0,0,0,0,0,0,0,0,t,f
2611,,10800,Village Dinner!,published,,,,11:33.1,private,NY,640b314f-da0a-4f19-bd57-bb7196986421,0,9/30/2016,20:00:00,4,4,0,0,4,4,0,0,t,f
2615,,7200,test,draft,,,,07:00.8,private,CHICAGO,fa10c8b8-8e8e-4fa0-849d-43c247ad9649,0,9/30/2016,19:00:00,0,0,0,0,0,0,0,0,t,f
4733,,7200,Shabbat Dinner,published,,,,11:39.3,private,OTHER,0c6060b8-3ef2-40f9-ba32-097272624f89,0,2/17/2017,19:30:00,10,9,0,1,11,10,0,1,t,f
2621,,5400,KelsMol Bday Shabbat,published,,,,00:46.3,manual_approval,OTHER,93892cb6-b3b9-4337-81e1-63b1f749386d,0,10/7/2016,19:30:00,4,4,0,0,4,4,0,0,t,f
2962,,7200,Halloween Shabbat,published,,,,59:48.0,public,OTHER,687af99b-ec1f-4da2-a09e-fdbf9d3d27da,0,10/28/2016,19:00:00,1,1,0,0,9,9,0,0,t,f
2618,,10800,Hell's Kitchen Shabbat,published,,,,20:16.1,private,NY,8415347f-b17a-4e6d-b4de-d965bbe3baea,0,9/30/2016,20:00:00,2,0,0,2,2,0,0,2,t,f
2809,,12600,Sukkat shabbot dinner,published,,,,26:07.4,manual_approval,NY,073755b4-b066-4e53-b559-558ad8134f3c,0,10/21/2016,19:30:00,9,7,2,0,13,11,2,0,t,f
2840,,10800,Shabbat Dinner Chol Hamoed Sukkot,published,,,,12:06.1,manual_approval,CHICAGO,0f1d1453-c8a8-471c-89cf-ba761314ca2e,0,10/21/2016,20:00:00,4,4,0,0,8,8,0,0,t,f
3172,,0,Michigan Shabbat!,published,,,,46:28.3,private,NY,c1953f34-804e-4689-8108-9e73b95aafef,0,11/11/2016,21:00:00,6,6,0,0,6,6,0,0,t,f
2846,,10800,Sukkot Shabbat Dinner,published,,,,24:05.0,private,OTHER,e8de8490-5e7e-4251-9c8a-3aea3ea0add8,0,10/21/2016,19:00:00,2,2,0,0,4,4,0,0,t,f
2619,,9000,re:generation,published,,,,22:54.2,private,NY,3b20564e-1a9e-47c2-b2ac-8e4151162972,0,10/7/2016,19:30:00,13,12,0,1,14,12,0,2,t,f
2622,,7200,GABF,published,,,,07:04.0,manual_approval,Colorado,29850a9d-3639-4902-a8a3-96f745d77c1c,0,10/7/2016,19:00:00,10,9,1,0,11,10,1,0,t,f
3386,,10800,Shabbat in Tacoma,published,,,,25:18.5,private,OTHER,37aeeee5-08c3-413e-929d-4fbebf8a4c92,0,12/9/2016,19:00:00,7,7,0,0,9,9,0,0,t,f
3273,,7200,Shabbat dinner,published,,,,38:39.0,manual_approval,CHICAGO,fb5863d0-7b91-4bff-bda0-5bcf6e67667e,0,11/18/2016,19:00:00,4,4,0,0,5,5,0,0,t,f
2800,,12600,Netanella's Shabbat Dinner,published,,,,00:50.7,private,NY,76fe734e-d0a2-439c-a398-fe964b6a6f0f,0,10/14/2016,19:30:00,6,6,0,0,7,7,0,0,t,f
2727,,9000,Bless Up for Shabbat!,published,,,,31:29.0,private,CHICAGO,7fac793c-2002-41af-9c49-4cb9f5b8b4d1,0,10/14/2016,19:00:00,5,5,0,0,5,5,0,0,t,f
2623,,7200,Carrboro Rosh Hashanah,draft,,,,48:42.5,private,OTHER,b4230272-4b1c-4f44-819b-27be15b2b520,0,9/30/2016,19:00:00,0,0,0,0,0,0,0,0,t,f
2435,,9000,Autumnal Shabbat,published,,,,41:15.5,manual_approval,NY,57a3536c-29bd-4cdb-beed-c99c7f2e57a2,0,9/30/2016,19:30:00,9,9,0,0,10,10,0,0,t,f
2590,,14400,Mazza and Wine,published,,,,01:11.9,manual_approval,NY,38b141e6-7600-453c-8fcf-30a9d4a39519,0,9/30/2016,19:30:00,11,6,1,4,13,7,1,5,t,f
2801,,14400,Joel's Birthday!,published,,,,26:14.6,private,CHICAGO,cb9f4961-1364-4ea6-b9a8-ca4b94056c1a,0,10/14/2016,20:00:00,7,6,0,1,8,6,0,2,t,f
2268,,7200,Ramah Galim Tzevet dinner,published,9613,,,08:03.8,manual_approval,SF,85fb218b-790b-4659-8318-9e06fe9492b6,0,9/30/2016,19:00:00,4,4,0,0,8,8,0,0,t,f
4660,,7200,Dinner Party!,published,,,,15:44.3,private,atlanta,85bb6b6c-b401-407b-a50a-c44c8725e035,0,3/3/2017,19:00:00,7,7,0,0,10,10,0,0,t,f
2848,,7200,Dinner in the Sukkah!,published,,,,57:12.6,manual_approval,CHICAGO,d64890a1-8d77-4f09-9027-ee0b3f29d764,0,10/21/2016,19:30:00,6,5,0,1,8,7,0,1,t,f
2531,,57600,Moon Musings: Dinner with a View,published,,,,10:52.7,private,SF,3da60d7a-87b7-49a0-9f4f-4dd97953e659,0,9/30/2016,5:00:00,7,0,0,7,8,0,0,8,t,f
2625,,14400,OTR Rooftop Shabbat,draft,,,,08:23.7,manual_approval,OTHER,eb7a6851-5d92-4c1c-868c-27963b3f79d4,0,10/14/2016,18:00:00,0,0,0,0,0,0,0,0,t,f
4247,,0,Good Shabbos July!,published,,,,57:28.0,private,OTHER,6067c87f-8ea6-4a20-b619-e407a96591fc,0,7/21/2017,19:00:00,0,0,0,0,0,0,0,0,t,f
2926,,14399,Girls Night Shabbat Dinner,published,,,,56:14.4,private,OTHER,ccd68709-6449-4cdd-bbff-45e836f82a63,0,10/21/2016,19:00:00,0,0,0,0,0,0,0,0,t,f
2781,,3600,Sukkot Shabbat Dinner in Harlem!,published,,,,59:08.3,manual_approval,NY,f6ad58c9-c7a0-418f-8083-26ff93c17546,0,10/21/2016,19:00:00,1,0,1,0,1,0,1,0,t,f
2847,,10800,DC 21-25 Shabbat Cluster,published,,,,40:26.5,private,DC,4d16c214-b561-4d7a-9efb-1b113fa829ed,0,10/21/2016,19:00:00,14,14,0,0,14,14,0,0,t,f
2675,,8100,Queer Shabbat at Beit Adamah,published,,,,25:43.6,private,SF,6a5885fb-9b0d-4c6d-ae7e-59a635d36d6c,0,10/21/2016,19:00:00,16,16,0,0,18,18,0,0,t,f
2832,,900,Shabbat dinner in the Sukkah,published,,,,10:39.9,private,SF,49db38d3-600d-40d5-b4d5-53fbc23378bc,0,10/21/2016,20:45:00,2,2,0,0,3,3,0,0,t,f
3190,,7200,Shabbat Cluster at Rachel's Place,published,,,,26:49.5,private,DC,28453177-318c-47b6-ae5b-2a6dd9ce061b,0,11/11/2016,18:30:00,5,5,0,0,5,5,0,0,t,f
2956,,16200,Schusterman DC alum Fall Shabbas,published,,,,22:58.7,private,DC,b82348ac-bb51-43c8-b2ae-8839cded6a10,0,10/28/2016,19:00:00,8,8,0,0,8,8,0,0,t,f
3201,,16200,1 year in NYC celebration- Shab Style,published,,,,00:18.9,private,NY,2ec5d455-16b3-4787-a07b-ebdc62ecb2d2,0,11/11/2016,19:00:00,4,4,0,0,4,4,0,0,t,f
3332,,18000,Friday night dinner,published,,,,05:23.0,private,NY,e5538ce0-d60e-4942-8a79-24301543edd1,0,11/18/2016,19:00:00,3,3,0,0,5,5,0,0,t,f
3274,,9000,Dinner this weekend,published,,,,46:27.9,private,OTHER,8740fb1e-a6b6-4686-a2b3-094fb9200b38,0,11/18/2016,19:30:00,3,4,0,-1,5,6,0,-1,t,f
3440,,14400,Winter Wondergrass,published,,,,45:26.7,public,Colorado,68ee2dca-7f57-411a-80d9-be001106a223,0,2/24/2017,20:00:00,5,5,0,0,6,6,0,0,t,f
3338,,10800,Shabbat Extravaganza,published,,,,51:26.4,private,NY,c4c0b8fc-723e-4b3b-b8eb-61e7f6663bdc,0,11/18/2016,18:00:00,5,5,0,0,7,7,0,0,t,f
4306,,10800,Shabbat at the Saals,published,,,,21:19.5,private,NY,674726d1-e095-45fb-8970-abe6edaf2193,0,1/27/2017,19:00:00,1,1,0,0,8,8,0,0,t,f
2731,,7200,Northern NJ Friday Night,published,,,,11:01.9,public,OTHER,7d998c14-5fde-4899-a666-ee38988ab16d,0,10/21/2016,19:30:00,4,4,0,0,5,5,0,0,t,f
2627,,7200,test,draft,,,,30:37.6,private,DC,b6440395-6029-458e-bbf8-39ab9c1106e0,0,10/7/2016,19:00:00,0,0,0,0,0,0,0,0,t,f
2548,,17940,Pre Rosh Hashana Shabbat,published,,,,47:59.4,private,NY,026486aa-6cb1-4b7a-8204-18333e3caefa,0,9/30/2016,19:00:00,7,7,0,0,9,9,0,0,t,f
2152,,68400,Picklin' @ EKAR Farm,draft,4371,500,,49:46.8,manual_approval,Colorado,3c7f89ba-0eb6-43ed-989b-a00de7fc37b7,0,9/30/2016,2:00:00,0,0,0,0,0,0,0,0,t,f
2963,,14400,Shabbat!,published,,,,00:56.2,manual_approval,OTHER,e5eede5e-3030-4459-9386-a80b9f1ac56e,0,10/28/2016,18:00:00,8,8,0,0,10,10,0,0,t,f
4014,,4500,The Pie's the Limit,published,,,,37:30.3,private,NY,fc892964-bf21-4bf6-9a60-aaa69e2a8c9e,0,1/27/2017,19:45:00,10,10,0,0,10,10,0,0,t,f
3439,,7200,It's not thanksgiving,published,,,,23:16.4,manual_approval,OTHER,a5c69f4f-2b22-4c72-ac44-9cb5fafa01e5,0,11/25/2016,19:00:00,3,3,0,0,7,7,0,0,t,f
2651,,9000,Woody Guthrie Election Shabbat,published,,,,28:36.7,manual_approval,OTHER,5c0eed9c-a786-43a9-8d31-e59ae9010207,0,11/4/2016,19:30:00,0,0,0,0,0,0,0,0,t,f
3953,,7200,Our First Shabbat !!,published,,,,53:42.2,manual_approval,Colorado,c31fcc5c-c465-429d-ad58-92136d941eb9,0,1/20/2017,19:00:00,7,7,0,0,10,10,0,0,t,f
4138,,10800,Inauguration Shabbat,published,,,,20:59.7,manual_approval,DC,e9c149d5-d6ad-45f9-bdf7-fe50af922bd1,0,1/20/2017,18:00:00,16,13,0,3,17,14,0,3,t,f
2629,,7200,BTA Shabbat Dinner,published,,,,55:36.5,private,OTHER,1140a562-ca37-4697-8e6e-ed04bd3a063f,0,10/14/2016,19:00:00,2,2,0,0,2,2,0,0,t,f
2288,,10859,Shabbat at the Yard,published,2752,4600,,43:43.3,public,OTHER,2b884e51-c4a0-45a0-ad5c-a5deb23ea9a1,207000,9/30/2016,19:00:00,35,35,0,0,70,70,0,0,t,f
1212,10/1/2016 0:00,10800,Pre-holiday Shabbat,published,5066,,,27:04.8,private,NY,3fcb2501-0648-47f0-9adb-01a5699b00e2,0,9/30/2016,20:00:00,0,0,0,0,0,0,0,0,t,f
3655,,14400,Christmas for the Jews,published,,,,57:23.1,private,DC,fc81baa7-49c7-41b0-b4f7-af473acd29ca,0,12/23/2016,19:00:00,5,5,0,0,8,8,0,0,t,f
3243,,7200,Birthday Shenanigans,published,,,,55:46.1,private,NY,8ee986f0-c434-4af1-8a07-c59f1effd72e,0,11/11/2016,19:00:00,0,0,0,0,0,0,0,0,t,f
2259,,7200,Wisconsin vs. Michigan Shabbat,published,92,,,51:47.9,manual_approval,OTHER,501e2d88-01a7-44f0-b595-d27169666f01,0,9/30/2016,19:00:00,12,11,0,1,12,11,0,1,t,f
2415,,14400,Harlem Shabbat,published,11080,,,51:19.6,private,NY,9e525d0b-b9be-4d7a-8679-b2262d32f552,0,9/30/2016,19:00:00,11,11,0,0,12,12,0,0,t,f
3276,,7200,Welcome Back Jason!!,published,,,,49:42.7,private,CHICAGO,61b3c62c-c294-4d54-aade-4636e7106c37,0,11/18/2016,19:30:00,11,11,0,0,11,11,0,0,t,f
2570,,7200,New Year New me New York,published,,,,45:15.2,private,NY,6d56a382-e185-4cd7-b5cc-f7f3f8fae977,0,9/30/2016,19:00:00,5,5,0,0,5,5,0,0,t,f
4246,,25200,Charleston Shabbat!,published,,,,56:04.7,manual_approval,OTHER,5120a75a-a8e6-49d2-96c8-f5d3253dc0ef,0,2/17/2017,14:00:00,0,0,0,0,0,0,0,0,t,f
2424,,12600,Memphis BBQ Shabbat Dinner,published,,,,06:20.9,manual_approval,CHICAGO,925faa54-0240-45dd-b67e-7edac925b2e3,0,10/28/2016,18:30:00,5,5,0,0,8,8,0,0,t,f
2730,,7245,Dinner in the Mountains,published,,,,44:52.3,private,OTHER,ea0f5733-b802-4ebc-b34c-7dd41e157223,0,11/11/2016,19:00:00,12,11,0,1,12,11,0,1,t,f
2780,,9000,Holla for some Challa,published,,,,26:29.2,private,SF,bca15545-8a77-48d1-85cc-0617c7a13863,0,10/14/2016,19:30:00,5,5,0,0,6,6,0,0,t,f
3577,,9000,Shabbat Dinner to Celebrate Chanukah,published,,,,04:27.6,private,CHICAGO,3d57fd37-b415-4ab9-8229-e7f6c6dfd79b,0,12/16/2016,19:30:00,10,9,0,1,13,12,0,1,t,f
2630,,0,Shabbat Cluster Sukkot Dinner,published,,,,02:10.1,private,DC,6891dca3-78a3-4190-accb-f673bf5a7f99,0,10/21/2016,19:00:00,16,16,0,0,16,16,0,0,t,f
3192,,7200,Josh's Israel & Co. Dinner,published,,,,58:58.1,private,NY,488f4d7a-e430-4ffa-982c-35409310b2b2,0,11/11/2016,19:00:00,0,0,0,0,0,0,0,0,t,f
2527,,10800,Turn the Tables Shabbat Dinner: Is Brooklyn a Food Apartheid,published,,1500,,37:40.6,public,NY,045def92-d986-4493-918a-57bacbd841cd,18000,10/7/2016,19:00:00,10,10,0,0,12,12,0,0,f,f
2732,,28800,Shabbat Dinner,published,,,,14:30.3,private,OTHER,260513e7-8273-4be9-ae12-d6cad4c839b6,0,10/21/2016,19:00:00,0,0,0,0,0,0,0,0,t,f
3040,,10800,New Apartment!,published,,,,50:36.9,private,NY,52b51e85-22e0-4aa4-b017-7c170be55c14,0,11/4/2016,19:00:00,8,8,0,0,10,10,0,0,t,f
2927,,5400,"Salmon, Soup and Shabbat",published,,,,05:51.2,private,DC,dc6971d6-90a6-41b9-a56c-5185e28735cc,0,11/4/2016,19:30:00,15,15,0,0,15,15,0,0,t,f
3326,,10800,Jackies first Shabbat!,draft,,,,10:43.6,manual_approval,OTHER,9837eaf8-1e62-49ea-866e-895bfbf7f072,0,11/18/2016,19:30:00,0,0,0,0,0,0,0,0,t,f
3277,,10800,Friendsgiving,published,,,,11:25.8,private,Colorado,4c025fdc-afdc-46c5-836a-8e3a1c128840,0,11/18/2016,19:00:00,6,0,0,6,6,0,0,6,t,f
2631,,36000,FRIENDS,published,,,,56:05.9,private,NY,2fa429e5-5e5f-4133-b9fe-687a94a96506,0,10/7/2016,19:00:00,3,3,0,0,3,3,0,0,t,f
2635,,7200,Turn the Tables: The Intersection of Racial & Food Justice,published,,,,28:55.8,public,OTHER,96cd57ef-0827-4461-bcaa-06abe915ecc2,0,10/14/2016,18:30:00,50,50,0,0,69,69,0,0,t,f
